price,year,age,beds,baths,home_size,parcel_size,pool,dist_cbd,dist_lakes,x_coord,y_coord
189946,2004,0,4,2.0,2170,8189,1,13129.7,4822.71,570928.7,1507550
442092,2004,1,3,2.5,2852,8331,0,5035.44,384.92,550411.6,1536613
133236,2004,1,3,2.5,1264,1700,0,17743.77,1636.71,592910.8,1535409
119917,2001,8,3,2.0,1357,5393,0,22040.47,816.07,494011.2,1590812
130640,2003,15,3,2.0,1518,5515,0,14130.18,2733.86,580621.2,1523725
180083,2004,0,3,2.0,2208,7150,0,21256.25,241.41,604596.8,1530613
370377,2005,5,4,3.0,3146,7377,1,22843.72,1699.13,608440.2,1516840
130726,2004,19,3,2.0,1407,9398,0,9648.64,1879.63,566437.9,1533124
154977,2004,34,2,1.0,1157,7792,0,2261.13,613.67,542107.9,1529616
316471,2004,4,4,2.5,3040,7412,0,14256.31,3286.03,580274.2,1519936
130323,2004,2,3,2.0,1435,5499,0,16672.48,5886.4,541362.8,1476770
49147,2000,39,3,2.0,1353,12416,0,8226.65,1827.31,508440.8,1536776
134358,2000,23,4,2.0,2126,16076,0,5863.56,1093.67,552988.4,1524707
241448,2001,0,4,3.0,2769,9654,0,19950.99,852.04,600314.6,1531053
134342,2003,0,3,2.5,1660,2910,0,22604.67,263.99,608530.1,1522552
162487,2001,0,4,2.0,2052,6835,0,21236.72,1686.27,604224.4,1524531
151433,2000,0,3,2.0,1733,7088,0,20554.12,3289.29,544519.6,1464339
158420,2005,20,3,2.0,1880,9411,0,10614.09,337.87,500005.3,1530576
271976,2002,1,4,3.0,2751,14518,1,16301.06,811.95,481348.7,1529983
206864,2005,11,3,2.0,1710,6090,0,16868.95,5875.98,534922.7,1475735
246642,2002,13,4,3.0,2638,23803,1,12517.78,28.4,502461.7,1505843
82091,2003,11,3,2.0,1119,7942,0,8731.94,2011.31,561795.8,1540826
149784,2000,0,3,2.0,1542,6303,1,21886.37,3476.82,509488.8,1463889
92131,2001,16,3,2.0,1400,8587,0,21231.32,251.17,492100.9,1586134
105501,2003,4,3,2.0,1215,5647,0,15661.42,614.15,498764.6,1567714
175916,2002,0,3,2.0,1759,7301,0,12808.26,4560.23,569046.9,1506663
462553,2001,14,2,3.5,3025,18150,1,2795.94,290.01,526430.5,1534778
344329,2002,0,4,3.0,2995,11052,1,13245.77,485.37,493752.0,1516889
303565,2002,5,3,2.0,1856,6270,0,2224.12,317.88,531593.1,1537637
92343,2001,36,3,2.0,1834,10004,0,9952.53,1014.91,564901.3,1543866
222229,2002,5,4,3.0,2369,9580,1,18639.23,1723.26,595968.5,1533337
59715,2000,15,3,2.0,1146,7490,0,9039.93,637.43,505169.1,1531376
124277,2002,15,4,2.0,1376,20203,0,13214.9,50.63,492158.3,1538817
113934,2001,8,3,2.0,1348,7423,0,12474.32,4202.98,568519.7,1507827
207195,2002,5,4,3.0,2483,8934,1,16810.49,537.34,479759.3,1527875
80625,2002,22,3,2.0,1093,11011,0,6453.61,428.44,516354.4,1541452
59615,2000,21,2,1.0,750,6758,0,19858.25,1531.39,469968.7,1537408
283613,2004,0,4,3.0,3137,8811,0,20604.35,2646.02,601377.6,1519045
162719,2001,2,4,2.0,2130,5807,0,22147.73,4138.39,511306.5,1462324
351854,2004,3,3,2.0,2542,9986,1,20468.03,2423.38,601434.4,1522311
122739,2003,0,2,2.0,1106,2910,0,22608.57,259.56,608561.9,1522717
196015,2002,24,2,1.0,1228,7520,0,2376.71,203.77,537485.1,1523761
252780,2003,0,4,3.0,3372,8607,0,23333.41,383.74,610909.1,1522305
118582,2004,45,3,2.0,1542,10307,1,9203.81,403.74,508965.2,1546690
114333,2004,20,3,2.0,1062,8249,0,10961.83,532.22,499333.6,1536915
159282,2004,7,3,2.0,1424,11242,0,19483.69,370.08,472904.7,1547015
136083,2001,4,4,2.0,1962,5968,0,13402.29,4026.03,577421.9,1520088
315824,2004,0,4,3.0,2970,9750,0,22758.04,809.53,460770.2,1521458
252565,2001,0,4,2.5,3785,18897,0,11809.77,4546.17,572621.4,1522462
203537,2005,5,4,2.0,1985,10343,0,19283.46,167.49,473920.5,1548260
447242,2000,0,3,3.5,3708,12883,1,17516.22,375.53,492970.6,1491701
156326,2001,16,4,2.5,2191,10949,1,11782.08,4004.43,573244.6,1526621
208166,2003,38,3,2.0,1657,13485,1,9579.19,76.35,542745.6,1561528
141296,2003,21,3,2.0,1702,14592,0,18079.27,120.65,496989.2,1576795
107856,2003,17,3,2.0,1176,6121,0,12804.76,1141.0,576638.8,1535414
250612,2003,78,5,3.0,2504,8338,0,605.59,405.46,536199.0,1532545
315859,2000,21,4,3.0,2661,18991,1,9272.67,169.26,547375.9,1503369
136741,2003,13,3,2.0,1532,7152,0,18839.15,4504.12,542814.1,1469785
181261,2003,28,3,2.0,2352,12561,0,7950.41,201.79,547941.3,1508534
184379,2005,1,2,2.5,1320,2400,0,22302.71,143.5,473618.4,1490972
234850,2004,0,3,2.0,2306,7682,0,21893.37,1175.35,585716.5,1480362
210632,2000,3,4,3.0,2439,8617,1,16008.91,1219.52,584919.3,1546979
481364,2001,3,5,5.0,3980,12175,1,19617.4,322.57,492784.8,1482344
145889,2004,14,3,2.0,1400,8827,0,17486.2,5703.96,528280.1,1474084
131643,2002,1,3,2.0,1588,5003,0,12205.92,215.11,512944.9,1564651
577726,2001,22,4,4.0,3892,283284,1,4284.28,28.9,538338.4,1516704
258275,2000,3,5,3.0,2822,11714,1,20990.23,5262.1,516918.7,1464580
142111,2002,0,4,4.0,3873,12299,1,3698.78,267.37,542812.1,1540237
171775,2004,5,4,2.5,2586,6528,0,14362.87,4186.24,579538.0,1516138
129398,2004,19,3,2.0,1708,11727,0,10005.04,730.52,512270.7,1554951
331900,2002,34,5,4.0,3172,16212,1,9099.33,403.67,533903.8,1560947
127821,2003,15,3,2.0,1322,10842,0,13778.49,3094.74,579433.2,1523614
137554,2000,0,4,2.0,1799,5969,0,13708.44,968.73,577896.2,1544137
331143,2000,10,3,2.5,2810,7500,0,5267.71,365.24,541887.4,1546883
172119,2005,5,3,2.0,1264,7656,0,21874.8,930.68,603385.1,1552433
229365,2004,0,4,3.0,2801,8400,0,23603.16,2343.14,610549.2,1514717
183513,2001,7,4,2.5,2184,6942,1,20164.38,6799.48,523531.6,1465892
222263,2004,2,4,2.0,1960,6466,0,21283.48,3588.61,510369.0,1465672
87774,2003,44,3,1.0,1056,8248,0,9933.38,1243.25,529791.8,1498889
293169,2003,22,4,2.5,2275,14251,1,16887.52,301.71,491284.9,1496818
128082,2000,40,3,2.0,1326,13229,0,6797.36,23.56,548305.6,1513376
290268,2003,1,4,3.0,3967,10011,1,22555.85,585.7,461380.6,1521917
149774,2003,2,3,2.0,1854,9336,0,21342.99,751.25,465228.0,1538922
175352,2003,9,3,2.0,1408,6823,1,9047.87,1008.53,561687.5,1518417
156992,2002,0,3,2.0,1881,5749,0,21373.9,1567.4,604322.8,1521485
116356,2001,12,3,2.0,1657,9749,0,15438.04,273.87,582250.8,1548958
206292,2003,0,3,3.0,1957,8409,0,21111.94,738.87,604089.9,1528900
242210,2002,1,5,4.0,2702,6537,0,23289.3,1334.78,610140.4,1518001
61745,2001,47,1,1.0,832,21349,0,14536.84,933.3,581409.8,1541452
185557,2000,21,3,2.5,2651,9066,0,9059.63,533.27,548779.4,1557359
93340,2000,14,3,2.5,1634,12840,1,11323.39,789.81,504619.3,1552731
146171,2003,10,4,2.0,1631,6872,0,17447.53,5609.81,527550.5,1474301
147046,2000,0,4,2.0,1952,5643,0,21264.67,242.91,601812.2,1550715
115873,2002,28,3,1.5,1147,10024,0,14533.36,874.05,581488.8,1541015
99019,2003,39,4,2.0,1616,11538,0,4472.29,536.1,526620.2,1518935
146288,2001,25,5,2.0,2160,9207,0,11797.72,3421.9,573476.7,1528622
125917,2005,45,2,1.0,1047,9240,0,7215.18,238.13,558442.9,1529235
608742,2000,7,4,3.0,3521,16983,0,8906.41,28.02,540294.1,1502381
225523,2004,0,3,2.5,1907,2640,0,17555.52,1002.04,571827.8,1486924
119719,2000,8,3,2.0,1488,8102,1,17359.86,4969.49,519692.1,1476173
145912,2003,6,3,2.0,1436,5298,0,13700.08,3809.23,578359.4,1519809
356066,2003,0,5,4.0,3936,13614,0,15998.08,1540.05,586470.3,1521573
256217,2003,0,4,3.0,2534,10032,0,11163.47,507.83,502226.8,1514396
151728,2000,3,3,2.0,1414,7680,1,15381.84,565.6,484545.5,1526704
357224,2000,11,4,4.0,3197,22282,1,10094.47,35.14,502599.6,1524275
1987190,2004,1,5,5.5,4731,30538,1,16541.88,28.04,485391.7,1508679
183806,2002,0,4,2.5,2092,13631,0,13398.72,352.73,491185.8,1536421
247230,2004,4,5,3.0,2782,6736,0,21193.08,1676.86,603967.8,1523435
157896,2003,5,4,2.0,1778,6014,1,16635.16,5414.0,533136.1,1476528
131432,2003,38,4,1.5,1604,13059,0,8100.76,1156.01,553072.9,1550444
160774,2001,0,3,2.0,1740,5774,0,21659.22,3549.65,509884.8,1464536
138954,2004,44,3,1.0,1086,6222,0,8639.97,216.09,539682.0,1503159
156451,2002,3,3,2.0,1925,7598,0,20151.35,8144.92,528433.1,1465272
96831,2001,18,3,2.5,1601,8199,0,16247.73,67.92,499128.5,1570701
119705,2002,12,3,2.0,1628,11199,0,13996.04,539.34,494292.3,1552688
215182,2004,4,4,3.0,2251,6326,0,11080.39,466.89,503938.6,1511920
281296,2004,0,4,3.0,2885,11971,0,15883.52,185.5,483235.2,1523699
125029,2000,15,2,1.0,1513,7499,0,5280.63,76.15,529186.1,1547481
105490,2004,4,3,2.0,1016,4357,0,6781.21,1154.26,513044.1,1526580
168938,2002,1,4,2.0,1948,6263,1,14121.14,2312.54,581106.6,1528467
123044,2000,7,3,2.0,1687,6187,0,18564.08,5806.36,521936.3,1471552
230722,2002,27,3,1.5,1580,10779,1,2471.76,341.18,541945.4,1527190
161066,2004,0,3,2.0,1766,10496,0,19159.87,328.96,497344.1,1581582
243636,2004,0,4,2.5,2561,8050,0,14010.93,270.11,490486.0,1543243
104128,2000,20,3,2.0,1576,9451,0,15875.54,2765.22,511851.8,1484339
244057,2000,0,4,4.0,3336,9846,1,22836.47,1573.47,608494.1,1517249
68766,2001,45,3,1.5,1143,10314,0,6616.53,273.11,556001.1,1535956
259336,2003,6,4,3.0,2208,10200,1,17884.11,199.66,499008.1,1484607
416514,2000,33,3,2.5,2710,16256,0,4139.07,135.33,540379.7,1543499
145924,2002,0,4,2.0,1908,5654,0,20442.79,470.89,601911.6,1532614
114226,2001,0,3,2.0,1366,5102,0,20069.24,855.69,600160.7,1539530
84946,2004,34,4,2.0,1379,7653,0,9800.05,250.11,507613.4,1548219
214263,2001,12,4,2.0,2575,10668,1,7091.88,151.71,549163.0,1512754
106155,2002,14,3,2.0,1404,4996,0,11554.19,3277.34,568531.3,1513702
185021,2001,26,2,1.5,1200,6103,0,1414.26,272.23,539466.7,1530775
138772,2002,20,2,2.5,2505,33464,0,12686.84,713.1,502233.0,1556996
132772,2004,12,3,2.0,1160,6637,0,15732.52,23.68,506891.7,1574522
157397,2005,44,3,2.0,2084,13200,0,5252.89,591.86,522152.0,1519422
137438,2003,17,3,2.0,1512,10559,0,15548.84,660.12,581257.6,1552292
255929,2004,16,3,2.0,2119,10487,0,4034.88,141.73,537635.1,1544041
213339,2003,26,3,1.5,1690,6797,0,3296.0,426.93,530443.9,1540983
105586,2004,46,2,2.0,1138,10003,0,7917.6,854.67,560710.6,1528698
194063,2002,4,5,2.5,2873,6138,0,19252.23,1910.34,597934.8,1527793
84345,2000,20,2,2.0,1070,6943,0,16750.94,2514.65,510746.5,1481681
48548,2001,40,3,1.0,851,8820,0,21116.86,241.46,492180.7,1585720
269490,2002,0,4,3.0,2843,11409,0,21189.63,3757.26,511237.4,1465681
91018,2004,33,3,2.0,1375,11187,0,9428.53,750.91,533238.6,1500195
269396,2002,0,4,3.0,3271,9411,0,15737.42,2496.62,584995.3,1518779
198151,2003,7,6,3.0,2896,10392,1,13156.22,538.79,503763.2,1561069
56663,2002,52,3,2.0,1010,13473,0,6422.39,1280.55,513799.7,1529779
76786,2002,42,2,1.0,875,6445,0,3199.05,787.54,534022.3,1541565
83695,2003,44,4,2.0,1553,10470,0,8581.0,1895.98,508431.0,1540890
188876,2005,27,3,2.0,1798,9774,0,10002.78,525.35,502011.4,1530605
267918,2003,0,4,3.0,2482,11814,1,20825.65,601.56,466790.3,1524672
206992,2001,0,4,2.5,2889,9674,0,20417.97,3376.7,544356.6,1464766
114491,2003,12,3,1.5,1382,8410,1,18726.48,705.1,499388.0,1581304
186712,2004,4,4,2.5,2592,6904,0,20930.72,6050.12,535013.6,1462404
209499,2000,0,3,2.5,2516,9800,0,20568.39,1694.79,602126.4,1525720
125743,2001,16,3,2.0,1670,10253,0,5910.73,126.91,551533.1,1521222
256163,2000,43,4,2.0,2153,12449,0,4949.79,279.19,546432.5,1542474
161894,2005,13,3,2.0,1390,5251,0,18431.27,5538.39,521154.1,1472175
386154,2000,1,3,4.0,3217,19784,1,20281.49,434.3,478708.4,1495317
143970,2002,0,3,2.0,1399,6487,0,21159.19,3252.3,509541.5,1466425
127783,2000,0,3,2.0,1577,7008,0,21056.7,1868.24,603297.7,1521672
120853,2004,0,2,2.0,1142,4884,0,23448.44,1995.47,610263.5,1515830
130066,2003,26,3,2.0,1311,6169,1,16352.4,4305.29,523924.5,1478551
175350,2004,17,3,2.5,1477,7890,0,5426.4,362.99,548411.1,1519570
140315,2005,19,3,2.0,1246,9267,0,13462.75,238.53,494448.3,1549015
141211,2004,0,2,2.5,1280,2403,0,22375.27,218.08,473450.2,1490794
235690,2004,10,4,3.0,2762,7700,1,17963.39,1968.47,593790.0,1530692
181545,2000,35,4,2.0,3153,11963,0,5973.02,154.61,533541.6,1550658
195689,2004,28,2,1.0,1086,6777,0,3271.52,639.06,528790.7,1539971
226077,2002,2,4,3.0,2459,8863,1,15111.93,2742.55,583022.0,1519351
193364,2003,0,4,3.0,2770,6672,0,21148.12,166.67,604243.6,1531071
195724,2004,0,4,2.5,2430,7205,0,14609.28,164.79,490832.6,1550150
74422,2000,46,2,1.0,832,19249,0,7280.99,202.84,537896.2,1554797
199572,2003,23,2,1.0,1020,7079,0,1629.38,85.04,539851.6,1529242
207586,2003,43,6,6.5,4981,11504,0,9250.52,724.56,550043.4,1557369
386828,2004,16,5,2.5,2458,18304,0,9783.67,272.71,546986.5,1560820
154458,2004,0,3,2.0,1548,6041,0,8972.17,185.43,536485.1,1501701
108756,2003,20,3,2.0,1265,8361,0,9943.53,1449.02,519570.6,1502254
200240,2004,29,3,2.0,1823,11525,1,7819.46,94.66,546826.4,1508408
158166,2000,0,4,2.5,2372,7080,0,22582.29,1713.8,607599.2,1517009
204112,2000,0,4,3.0,2367,13941,0,20757.35,28.08,494920.5,1586304
103657,2000,0,3,2.0,1457,9966,0,16901.63,687.36,496711.5,1571390
156244,2000,15,4,2.5,1855,28933,0,7846.02,45.6,529970.5,1505718
238482,2001,0,5,3.0,2942,12312,1,18095.79,102.57,475798.7,1524642
88102,2002,22,2,2.0,1081,6217,0,10004.43,422.05,519865.6,1560320
130595,2001,0,3,2.0,1664,7828,0,20385.15,422.91,601736.4,1531743
164729,2004,0,4,2.0,1921,9249,0,19091.03,359.78,497089.3,1581107
172768,2003,0,4,2.5,2165,4750,0,14739.06,5574.79,578753.1,1510818
94829,2003,21,4,2.0,1331,14113,0,11762.98,2907.28,511534.1,1500318
218648,2004,11,3,2.0,2026,19065,1,12139.52,299.78,572065.6,1545286
131462,2001,14,2,2.0,1147,2553,0,15235.98,729.01,497337.2,1498019
60874,2000,46,3,1.0,1007,8400,0,4764.05,605.78,520831.7,1524145
161734,2003,20,3,2.0,1416,181391,0,23760.13,954.62,612745.9,1527789
130537,2003,13,3,2.0,1697,9384,0,17776.58,5109.02,520009.5,1474671
89572,2000,21,3,2.0,1357,10776,0,10920.16,2599.54,565903.9,1513229
196275,2000,0,5,3.0,3002,123786,1,16226.27,176.22,482670.8,1520622
211086,2001,1,4,3.0,2353,10020,0,17915.74,241.86,476095.2,1528499
274700,2004,13,3,2.5,2364,13975,0,7585.68,152.58,549416.6,1551277
106806,2001,0,3,2.0,1314,5445,0,21430.63,526.29,492382.9,1587193
114622,2002,22,2,2.0,1254,6400,0,15503.64,2740.35,511742.9,1485758
91050,2001,20,3,1.0,1819,6900,0,9483.53,2903.02,515763.7,1506502
219885,2004,14,2,2.0,1617,6219,0,1942.1,780.39,540237.2,1534483
124860,2003,17,3,2.0,1366,6422,0,16862.1,4786.04,521899.5,1477290
117352,2000,7,3,2.0,1938,5243,0,11885.5,2118.95,573765.6,1533570
106365,2001,1,3,2.0,1634,5500,0,19415.93,1688.38,471228.5,1534912
128541,2001,12,3,2.0,1531,10412,0,19220.11,177.16,473806.6,1547047
273637,2003,45,4,3.0,2709,17000,0,9923.07,100.37,543730.6,1562428
248945,2005,14,3,2.5,1707,6503,1,21443.81,6862.87,521532.0,1461989
125259,2003,0,3,2.0,1496,5000,0,15874.78,930.78,585357.1,1543830
296305,2002,5,5,3.5,3205,8886,1,19865.91,4537.55,516562.3,1468512
195679,2003,0,4,3.0,2858,10941,0,13805.11,5603.3,576186.9,1512579
141362,2003,41,4,3.0,1966,9084,0,9097.5,1145.31,507744.5,1543648
169208,2002,15,3,2.0,2266,19661,0,24175.46,937.06,482682.8,1590891
97909,2001,13,3,2.0,1611,4275,0,15726.88,390.09,499464.3,1568686
103641,2001,17,3,2.0,1103,10896,0,8504.04,1180.3,552020.6,1509105
136220,2003,0,3,2.0,1469,7507,0,23776.26,57.18,479581.6,1586196
122699,2004,14,3,2.5,1510,4200,0,11891.65,1768.92,573612.8,1535520
163449,2002,5,4,2.5,2156,15833,1,14942.23,473.18,486004.7,1535796
131245,2001,0,4,2.0,1934,5824,0,19238.26,7566.44,529873.2,1468154
181980,2002,0,4,3.0,2179,6039,0,14862.9,2903.55,582204.7,1519450
226614,2002,0,4,3.0,2643,11390,0,20096.67,42.01,469863.5,1519750
169843,2003,19,3,2.0,1930,12545,0,12187.81,223.07,567060.2,1554796
196542,2002,1,4,2.0,2062,7425,1,20098.2,8015.81,528883.1,1465405
70237,2004,44,3,1.0,900,8258,0,7811.1,1142.23,511569.3,1541862
114908,2001,3,4,2.0,1418,8859,0,13798.57,2257.39,580113.1,1530168
156602,2003,24,3,2.0,2466,13050,0,11367.33,3666.35,572053.3,1528506
150716,2003,5,3,2.0,1619,8076,0,14901.82,891.62,583698.3,1533200
71089,2003,38,3,2.0,1058,8693,0,5320.25,552.46,518431.5,1537078
103285,2001,20,2,2.0,1540,11088,0,15538.46,3827.83,515322.2,1483982
82483,2002,17,2,1.0,966,8248,0,10965.6,548.83,499333.4,1536990
170164,2002,0,4,2.0,2545,10098,0,19448.35,503.33,473669.5,1549338
200206,2003,0,3,2.0,1582,6166,1,23600.08,391.54,457716.1,1523812
94268,2000,10,3,2.0,1470,10190,0,20221.86,147.85,495108.9,1584261
630894,2003,3,3,3.0,3016,17062,1,18222.06,327.33,483686.7,1500110
89272,2002,43,3,1.5,1335,6496,0,8714.84,635.05,506243.8,1531821
68877,2000,30,4,1.5,1170,9008,0,8231.38,796.26,561846.4,1530577
126816,2001,14,3,2.0,1605,12044,0,15705.86,521.51,582909.3,1549698
301432,2003,0,4,2.0,2352,11531,1,18421.57,347.67,480405.4,1557433
243534,2003,0,4,4.0,2788,14008,0,18919.71,625.94,479765.5,1502413
103268,2003,30,2,1.0,1199,9342,0,7802.21,657.76,560412.4,1529847
215948,2000,0,4,3.0,2707,7931,0,15500.65,2599.75,584227.5,1518911
97027,2001,11,4,2.0,1801,11474,0,9885.35,1121.69,502661.3,1535321
69423,2001,31,2,1.0,990,8125,0,7601.77,938.99,511164.3,1538976
66681,2000,13,3,2.0,1107,9179,0,11147.06,1291.1,522578.6,1565567
159378,2003,6,3,2.0,1562,9818,0,17025.13,272.35,479170.9,1526256
161073,2004,10,3,2.0,2001,8592,0,14862.64,918.76,583542.6,1533753
113474,2002,29,3,2.0,1709,9207,1,8212.97,613.26,513979.3,1548172
278507,2002,0,4,3.0,2685,14999,0,14058.52,137.82,576267.0,1551404
156780,2003,0,4,2.0,1844,7099,0,13861.72,5588.91,576451.0,1512716
140321,2000,0,4,2.0,1944,5767,0,19313.47,1813.76,598148.8,1528045
122178,2002,17,4,3.0,1803,9723,0,18270.26,6109.96,537466.6,1471193
167294,2004,12,3,2.0,1503,10830,1,19458.07,413.03,472922.0,1546743
59077,2000,27,2,2.0,978,10055,0,9162.42,734.62,521517.4,1558058
95400,2000,27,4,2.0,1685,8689,1,9764.87,1337.21,519969.2,1502707
99678,2004,9,3,1.0,912,26810,0,17605.5,406.26,506948.6,1581702
357110,2004,34,3,2.0,1924,7055,0,8672.8,144.27,548947.8,1555817
222322,2004,36,3,2.0,1510,9035,0,4130.03,307.25,527330.9,1542385
262744,2004,2,6,4.0,3444,5819,1,20583.18,328.91,602376.0,1532446
93363,2003,28,3,2.0,1392,8807,0,9314.89,408.76,508505.1,1546630
136775,2003,0,3,2.0,1901,8208,0,16576.61,6103.87,540136.9,1476953
160655,2000,2,3,2.0,1536,7185,1,17064.59,283.24,479034.6,1526329
150139,2003,0,4,2.5,1973,11187,0,30682.52,2142.8,634836.1,1519254
262221,2003,1,4,3.0,3470,9416,0,12499.63,4588.62,574810.3,1521878
120424,2000,0,3,2.0,1536,9646,0,13957.02,593.67,491645.8,1546348
236020,2002,3,5,3.0,3092,7700,1,20550.78,8135.88,527510.6,1464050
213348,2003,37,4,3.0,1702,5525,0,2891.07,437.75,530653.1,1539616
121363,2004,15,3,2.0,1419,6117,0,15315.31,555.03,501679.3,1568874
132758,2004,20,3,2.0,1840,8252,0,11420.88,674.62,498001.0,1538034
132887,2004,9,3,2.0,1107,7479,0,6318.31,689.0,554394.9,1537987
94438,2005,18,3,2.0,1408,9776,0,19274.21,177.84,496742.6,1581598
152268,2001,36,2,1.0,1233,6006,0,2927.76,288.95,531706.4,1540182
190208,2000,0,4,3.0,2372,8437,0,15369.19,2700.63,583769.3,1518856
108748,2001,12,3,2.0,1381,5132,0,14649.24,234.96,578833.6,1550482
162636,2000,0,4,2.5,2487,6434,0,20919.52,6142.34,534713.0,1462441
114458,2004,26,3,2.0,1081,10191,0,8559.56,885.83,562925.3,1531521
75141,2000,40,4,2.0,1756,7517,0,1522.32,551.22,530473.7,1533533
100877,2000,0,4,2.0,1264,4400,0,23763.56,371.09,457643.6,1519848
260334,2000,0,5,3.5,3964,10580,1,14823.36,64.38,486951.9,1539692
147884,2004,3,4,3.0,1660,6720,0,8789.47,1154.83,563683.0,1531056
117556,2002,6,3,2.0,1070,5307,0,19007.45,5006.98,519056.8,1470745
84587,2003,16,2,2.0,960,1586,0,16837.35,4800.52,524005.5,1476910
193214,2003,21,2,2.0,1398,8380,0,4549.56,485.5,530424.9,1545362
101316,2000,0,3,2.0,1264,6135,0,21820.07,890.49,603190.2,1552454
214919,2004,0,4,2.5,2175,10625,0,18486.1,147.8,474372.5,1526095
140781,2004,2,3,2.0,1665,1920,0,19839.3,3997.72,542839.7,1466480
91498,2002,16,3,2.0,1203,11558,0,11009.63,772.17,505897.7,1552735
148240,2001,1,3,2.0,1942,5199,0,18799.53,980.89,596360.4,1535743
1159458,2000,20,5,4.0,3544,22583,1,17456.36,21.07,480012.9,1514458
99288,2000,0,4,2.0,1589,6545,0,17357.87,752.47,503363.2,1578582
205688,2004,4,3,2.0,1613,5795,1,21704.89,3570.92,509920.0,1464363
284080,2003,4,4,3.0,2355,10518,1,18070.69,247.96,494516.9,1487604
143148,2001,11,4,2.0,2057,11969,0,13557.91,678.02,492832.1,1545780
165545,2001,4,4,2.0,1913,9769,1,17438.8,6250.18,533919.4,1473872
103617,2003,18,3,2.0,1294,7513,0,17584.35,863.18,504556.4,1580227
179178,2001,2,3,2.5,2328,5534,1,19498.82,4481.95,516881.1,1469674
216899,2003,1,3,2.0,1952,5824,1,21144.27,1583.41,604046.2,1526037
131386,2002,0,4,2.0,1688,8125,0,19292.45,411.92,474120.0,1549057
79457,2001,16,2,2.0,1824,9319,0,4874.45,352.58,541065.8,1516353
144601,2003,10,4,2.5,2227,8625,0,16440.49,255.09,498711.8,1571177
244025,2004,14,5,3.0,1932,9299,1,8180.45,1789.22,555888.6,1547759
133619,2000,0,3,3.0,2521,5778,0,19265.7,7586.84,529785.7,1468071
153251,2001,0,4,2.0,2032,8815,0,21778.7,750.99,603512.3,1550910
280559,2000,0,6,3.5,3602,9800,1,20589.39,1688.7,602196.1,1525727
117245,2001,2,3,2.0,1893,10740,0,12813.58,142.15,505066.5,1560800
91843,2003,44,3,1.0,1163,6002,0,10831.3,363.99,567450.4,1545239
235380,2000,0,4,3.0,2523,10556,0,21138.34,4015.86,512278.1,1465493
125940,2002,4,3,2.0,1656,9879,0,15006.29,495.28,485832.7,1536022
197815,2003,17,5,2.0,2445,37252,0,21924.03,346.07,463357.6,1539351
195796,2005,4,5,2.5,2620,6476,0,16951.04,5910.14,541189.8,1475829
128541,2001,19,3,2.5,1744,12049,0,11475.68,3225.71,572481.8,1529956
258937,2000,0,3,2.5,2445,11919,1,20585.24,223.72,468339.7,1519160
64537,2000,47,3,1.0,1313,9989,0,7851.44,662.37,560596.5,1530458
81914,2002,12,3,1.0,1163,8463,0,20652.4,1412.12,467258.3,1536328
182743,2003,14,3,2.5,1937,9466,0,11454.78,565.38,499403.7,1518534
94324,2000,12,3,2.0,1495,8369,0,10804.38,131.25,516978.0,1561732
242765,2003,0,4,4.0,2897,5749,1,21332.04,1662.97,604113.0,1520985
142424,2001,15,3,2.0,1697,11514,0,13778.88,256.84,497481.8,1505610
89748,2003,44,3,2.0,1146,13623,1,8355.56,1717.89,508605.3,1539093
63512,2000,6,3,2.0,1260,1963,0,21972.81,753.65,462718.1,1531927
175474,2002,0,4,2.0,2082,6466,0,22496.32,328.9,461459.7,1522912
348131,2001,0,5,4.0,3493,11046,1,12969.43,306.29,494768.6,1516732
155124,2001,2,3,2.0,1770,6373,0,22101.9,4114.34,511277.0,1462493
296722,2003,19,3,2.0,2827,12001,0,16311.24,100.25,485070.1,1511373
164938,2003,13,3,2.5,1931,6291,0,5342.11,414.99,548047.2,1519571
129890,2000,23,4,2.0,1932,11372,1,11864.3,3554.81,573655.3,1528053
238130,2002,0,4,3.0,2998,7200,0,22963.63,639.09,459889.5,1523164
240047,2000,0,5,3.0,2962,10626,1,18031.46,181.86,475979.4,1524938
141411,2002,44,2,1.0,986,7947,0,3255.56,492.83,529740.2,1540489
164206,2000,0,6,4.0,3508,5508,0,19327.53,7595.28,529067.4,1467928
194910,2003,0,5,3.0,2656,6466,0,18608.05,1277.76,576808.4,1486736
80241,2000,28,3,2.0,1062,12039,0,10254.01,2421.05,559011.9,1507686
136369,2004,10,4,2.0,1512,10242,0,10061.91,486.91,523403.0,1562078
150919,2004,22,3,2.0,1563,10920,0,12662.05,4343.27,570978.3,1510587
186634,2002,21,4,2.0,1884,13064,1,16890.08,145.5,492017.0,1495894
169461,2003,0,3,2.0,1777,5251,0,13043.09,4811.71,573560.4,1512853
190386,2003,0,3,2.0,2035,8104,0,20880.96,8021.5,528561.4,1462855
173632,2004,0,4,2.0,2170,7014,0,13560.59,5246.07,572330.4,1507117
131925,2002,26,4,2.5,1992,12959,0,8053.56,250.17,515167.5,1548754
254481,2002,0,4,3.0,3084,11788,0,11940.94,4792.02,573226.5,1523222
